,NameID,Name,TitleID,TitleName,Genre,Rating,Year
331,nm0000631,Ridley Scott,tt0955308,Robin Hood,Action,6.6,2010
332,nm0000631,Ridley Scott,tt0758774,Body of Lies,Action,7.1,2008
333,nm0000631,Ridley Scott,tt0765429,American Gangster,Biography,7.8,2007
334,nm0000631,Ridley Scott,tt0401445,A Good Year,Comedy,7.0,2006
335,nm0000631,Ridley Scott,tt0411098,All the Invisible Children,Drama,7.5,2005
336,nm0000631,Ridley Scott,tt0320661,Kingdom of Heaven,Action,7.2,2005
337,nm0000631,Ridley Scott,tt0325805,Matchstick Men,Comedy,7.3,2003
338,nm0000631,Ridley Scott,tt0265086,Black Hawk Down,Action,7.7,2001
339,nm0000631,Ridley Scott,tt0212985,Hannibal,Crime,6.8,2001
340,nm0000631,Ridley Scott,tt0172495,Gladiator,Action,8.5,2000
341,nm0000631,Ridley Scott,tt0119173,G.I. Jane,Action,6.0,1997
342,nm0000631,Ridley Scott,tt0118158,White Squall,Adventure,6.6,1996
343,nm0000631,Ridley Scott,tt8293244,"The King of Ads, Part 2",Documentary,5.8,1993
344,nm0000631,Ridley Scott,tt0103594,1492: Conquest of Paradise,Adventure,6.5,1992
345,nm0000631,Ridley Scott,tt2243597,The King of Ads,Documentary,5.5,1991
346,nm0000631,Ridley Scott,tt0103074,Thelma & Louise,Adventure,7.5,1991
347,nm0000631,Ridley Scott,tt0096933,Black Rain,Action,6.7,1989
348,nm0000631,Ridley Scott,tt0094008,Someone to Watch Over Me,Crime,6.1,1987
349,nm0000631,Ridley Scott,tt0089469,Legend,Adventure,6.4,1985
350,nm0000631,Ridley Scott,tt0083658,Blade Runner,Action,8.1,1982
351,nm0000631,Ridley Scott,tt0078748,Alien,Horror,8.4,1979
352,nm0000631,Ridley Scott,tt0075968,The Duellists,Drama,7.4,1977
353,nm0000631,Ridley Scott,tt7997664,Entre Oscuros Sueños,Crime,5.7,2018
354,nm0000631,Ridley Scott,tt2080374,Steve Jobs,Biography,7.2,2015
355,nm0000631,Ridley Scott,tt1301304,The Haunting of Pearson Place,Horror,3.9,2015
356,nm0000631,Ridley Scott,tt1169164,Since I Don't Have You,Drama,6.0,2013
357,nm0000631,Ridley Scott,tt2185180,The Killers in Connecticut,Biography,8.2,2012
358,nm0000631,Ridley Scott,tt2251094,All Things Shining,Drama,7.6,2012
359,nm0000631,Ridley Scott,tt1213648,London Boulevard,Crime,6.2,2010
360,nm0000631,Ridley Scott,tt0875113,99 francs,Comedy,7.3,2007
361,nm0000631,Ridley Scott,tt0212985,Hannibal,Crime,6.8,2001
362,nm0000631,Ridley Scott,tt0172495,Gladiator,Action,8.5,2000
363,nm0000631,Ridley Scott,tt0075968,The Duellists,Drama,7.4,1977
364,nm0000601,Harold Ramis,tt5752346,Belushi,Documentary,7.2,2020
365,nm0000601,Harold Ramis,tt5424228,"Love, Gilda",Documentary,7.4,2018
366,nm0000601,Harold Ramis,tt6494358,Clive Davis: The Soundtrack of Our Lives,Documentary,7.5,2017
367,nm0000601,Harold Ramis,tt1674785,Drunk Stoned Brilliant Dead,Documentary,7.2,2015
368,nm0000601,Harold Ramis,tt1446678,Cleanin' Up the Town: Remembering Ghostbusters,Documentary,7.4,2019
369,nm0000601,Harold Ramis,tt2427150,We Are One,Documentary,8.7,2017
370,nm0000601,Harold Ramis,tt5431044,"Thank You, Del: The Story of the Del Close Marathon",Documentary,7.2,2016
371,nm0000601,Harold Ramis,tt0212142,American Storytellers,Documentary,7.6,2003
372,nm0000601,Harold Ramis,tt0252319,Chicago Filmmakers on the Chicago River,Documentary,7.6,1998
373,nm0000601,Harold Ramis,tt1045778,Year One,Comedy,4.9,2009
374,nm0000601,Harold Ramis,tt0841046,Walk Hard: The Dewey Cox Story,Comedy,6.8,2007
