,NameID,AwardName,Year
0,nm2794962,WAFCA Award,2010
1,nm2794962,Actor,2011
2,nm2794962,Critics Choice Award,2011
3,nm2794962,Sierra Award,2010
4,nm2794962,Sierra Award,2010
5,nm2794962,CFCA Award,2010
6,nm2794962,CFCA Award,2010
7,nm2794962,ALFS Award,2011
8,nm2794962,AFCA Award,2010
9,nm2794962,TFCA Award,2010
10,nm2794962,PFCS Award,2010
11,nm2794962,PFCS Award,2010
12,nm2794962,KCFCC Award,2010
13,nm2794962,OFCS Award,2011
14,nm2794962,COFCA Award,2011
15,nm2794962,COFCA Award,2011
16,nm2794962,COFCA Award,2011
17,nm2794962,Critics Choice Award,2011
18,nm2794962,BAFTA Film Award,2011
19,nm2794962,PFCS Award,2010
20,nm2794962,SEFCA Award,2010
21,nm2794962,VFCC Award,2011
22,nm2794962,Oscar,2011
23,nm2794962,DFWFCA Award,2010
24,nm2794962,Young Artist Award,2011
25,nm2794962,Saturn Award,2011
26,nm2794962,MTV Movie Award,2011
27,nm2794962,Virtuoso Award,2011
28,nm2794962,Young Hollywood Award,2011
29,nm2794962,Teen Choice Award,2011
30,nm2794962,Empire Award,2012
31,nm2794962,Face of the Future,2013
32,nm2794962,Face of the Future Award,2013
33,nm2794962,IFC Award,2011
34,nm2794962,SLFCA Award,2010
35,nm2794962,EDA Award,2011
36,nm2794962,IFJA Award,2010
37,nm2794962,EDA Female Focus Award,2011
38,nm2794962,EDA Female Focus Award,2011
39,nm2794962,UFCA Award,2010
40,nm2794962,Bronze Wrangler,2011
41,nm2794962,OFTA Film Award,2011
42,nm2794962,OFTA Film Award,2011
43,nm2794962,OFTA Film Award,2011
44,nm2794962,Festival Award,2014
45,nm2794962,Golden Schmoes,2010
46,nm2794962,Golden Schmoes,2010
47,nm2794962,ACCA,2010
48,nm2794962,HFCS Award,2010
49,nm2794962,EDA Female Focus Award,2011
50,nm2794962,Davis Award,2010
51,nm2794962,Teen Choice Award,2015
52,nm2794962,WFCC Award,2014
53,nm2794962,BTVA Anime Dub Movie/Special Voice Acting Award,2016
54,nm2794962,BTVA Anime Dub Movie/Special Voice Acting Award,2016
55,nm2794962,Critics Choice Award,2016
56,nm2794962,Critics Choice Award,2016
57,nm2794962,WAFCA Award,2016
58,nm2794962,Golden Globe,2017
59,nm2794962,Sierra Award,2016
60,nm2794962,WFCC Award,2016
61,nm2794962,COFCA Award,2017
62,nm2794962,GMS Award,2016
63,nm2794962,Blimp Award,2017
64,nm2794962,INOCA,2011
65,nm2794962,MTV Movie + TV Award,2017
66,nm2794962,Teen Choice Award,2017
67,nm2794962,EDA Female Focus Award,2019
68,nm2794962,MTV Europe Music Award,2018
69,nm2794962,Blimp Award,2019
70,nm2794962,Teen Choice Award,2019
71,nm2794962,Saturn Award,2019
72,nm2794962,MTV Europe Music Award,2019
73,nm2794962,MTV Europe Music Award,2017
74,nm2794962,DFCC,2011
75,nm2794962,DFCC,2011
76,nm2794962,Teen Choice Award,2018
77,nm2794962,IFJA Award,2016
78,nm2794962,HCA TV Award,2021
79,nm5085683,Critics Choice Award,2018
80,nm5085683,WFCC Award,2017
81,nm5085683,PFCS Award,2017
82,nm5085683,PFCS Award,2017
83,nm5085683,OFTA Film Award,2018
84,nm5085683,OFTA Television Award,2019
85,nm5085683,HCA Award,2020
86,nm5085683,Primetime Emmy,2021
87,nm0683253,ALFS Award,2006
88,nm0683253,ALFS Award,2010
89,nm0683253,Actor,2010
90,nm0683253,Cinescape Genre Face of the Future Award,2003
91,nm0683253,Empire Award,2003
92,nm0683253,MTV Movie Award,2003
93,nm0683253,British Independent Film Award,2005
94,nm0683253,British Independent Film Award,2009
95,nm0683253,British Independent Film Award,2010
96,nm0683253,Satellite Award,2010
97,nm0683253,ALFS Award,2011
98,nm0683253,ALFS Award,2011
99,nm0683253,Genie,2011
100,nm0683253,Genie,2009
101,nm0683253,EDA Special Mention Award,2011
102,nm0683253,Lost Weekend Award,2014
103,nm0683253,Breakthrough Performance Award,2015
104,nm0683253,Satellite Award,2015
105,nm0683253,WAFCA Award,2014
106,nm0683253,Golden Globe,2015
107,nm0683253,Actor,2015
108,nm0683253,Virtuoso Award,2015
109,nm0683253,KCFCC Award,2014
110,nm0683253,IFJA Award,2014
111,nm0683253,Critics Choice Award,2015
112,nm0683253,ALFS Award,2015
113,nm0683253,PFCS Award,2014
114,nm0683253,PFCS Award,2014
115,nm0683253,AFCA Award,2014
116,nm0683253,FFCC Award,2014
117,nm0683253,CFCA Award,2014
118,nm0683253,DFCS Award,2014
119,nm0683253,SDFCS Award,2014
120,nm0683253,SLFCA Award,2014
121,nm0683253,DFWFCA Award,2014
122,nm0683253,UFCA Award,2014
123,nm0683253,GAFCA Award,2015
124,nm0683253,NTFCA Award,2015
125,nm0683253,COFCA Award,2015
126,nm0683253,OFCC Award,2015
127,nm0683253,IFC Award,2015
128,nm0683253,BAFTA Film Award,2015
129,nm0683253,EDA Award,2015
130,nm0683253,EDA Special Mention Award,2015
131,nm0683253,OFCS Award,2014
132,nm0683253,Oscar,2015
133,nm0683253,Dorian Award,2015
134,nm0683253,Sant Jordi,2015
135,nm0683253,COFCA Award,2015
136,nm0683253,DFCS Award,2015
137,nm0683253,OFTA Film Award,2015
138,nm0683253,ACCA,2014
139,nm0683253,ACCA,2009
140,nm0683253,GAFCA Award,2015
141,nm0683253,WIN Award,2014
142,nm0683253,INOCA,2015
143,nm0683253,CinEuphoria,2015
144,nm0683253,MTV Movie Award,2015
145,nm0683253,MTV Movie Award,2015
146,nm0683253,MTV Movie Award,2015
147,nm0683253,IOFCP Award,2015
148,nm0683253,Saturn Award,2015
149,nm0683253,Cinema Bloggers Award,2015
150,nm0683253,Empire Award,2015
151,nm0683253,ICP Award,2014
152,nm0683253,CCOP,2015
153,nm0683253,CCOP,2015
154,nm0683253,NCFCA Award,2015
155,nm0683253,Golden Schmoes,2014
156,nm0683253,Golden Schmoes,2014
157,nm0683253,Golden Schmoes,2014
158,nm0683253,Gold Derby Award,2015
159,nm0683253,PCC Award,2014
160,nm0683253,NFCS Award,2014
161,nm0683253,Gold Derby Award,2015
162,nm0683253,VVFP Award,2014
163,nm0683253,Seattle Film Critics Award,2015
164,nm0683253,Gold Derby Award,2015
165,nm0683253,AACTA International Award,2015
166,nm0683253,Georges Award,2015
167,nm0683253,Saturn Award,2018
168,nm0683253,Golden Globe,2019
169,nm0683253,Satellite Award,2019
170,nm0683253,NTFCA Award,2018
171,nm0683253,Primetime Emmy,2019
172,nm0683253,DFCC,2014
173,nm0683253,WIN Award,2020
174,nm0683253,Gold Derby Award,2020
175,nm0683253,Días de Cine Award,2015
176,nm0683253,Golden Globe,2021
177,nm0683253,American Film Award,2019
178,nm0683253,Best Actress,2020
179,nm0683253,iHeartRadio Podcast Award,2022
180,nm0683253,Top 10 Breakout Stars Award,2014
181,nm0369513,Independent Spirit Award,2001
182,nm0369513,Young Hollywood Award,2003
183,nm1869101,Saturn Award,2018
184,nm1869101,Golden Schmoes,2017
185,nm1869101,Trophy,2017
186,nm1869101,Satellite Award,2019
187,nm1869101,Golden Globe,2020
188,nm1869101,DFCS Award,2019
189,nm1869101,OAFFC Award,2019
190,nm1869101,Breakthrough Award,2020
191,nm1869101,LEJA Award,2020
192,nm1869101,Breakout Award,2020
193,nm1869101,Golden Schmoes,2019
194,nm1869101,Golden Schmoes,2019
195,nm1869101,OFTA Film Award,2020
196,nm1869101,Gold Derby Award,2020
197,nm1869101,Gold Derby Award,2020
198,nm1869101,OFTA Film Award,2020
199,nm1869101,Award of the Spanish Actors Union,2020
200,nm1869101,Gold Derby Award,2020
201,nm1869101,Golden Carp Film Award - International,2020
202,nm1869101,Golden Carp Film Award - International,2020
203,nm1869101,IGN Award,2019
204,nm1869101,Imagen Award,2020
205,nm1869101,IFJA Award,2019
206,nm1869101,Saturn Award,2021
207,nm1869101,Odyssey Award,2017
208,nm1869101,Odyssey Award,2019
209,nm4141252,Actor,2015
210,nm4141252,Teen Choice Award,2015
211,nm4141252,Harper's Bazaar Award,2015
212,nm4141252,Actor,2016
213,nm4141252,Blimp Award,2016
214,nm4141252,Satellite Award,2017
215,nm4141252,Individual Award,2016
216,nm4141252,Huading Award,2016
217,nm4141252,Grand Jury,2019
218,nm4141252,People's Choice Award,2018
219,nm0792263,OFCS Award,2015
220,nm0792263,SFFCC Award,2015
221,nm0792263,AFCA Award,2015
222,nm0792263,KCFCC Award,2015
223,nm0792263,COFCA Award,2016
224,nm0792263,Seattle Film Critics Award,2016
225,nm0792263,GAFCA Award,2016
226,nm0792263,OFTA Film Award,2016
227,nm0792263,OFTA Film Award,2016
228,nm0792263,Gotham Independent Film Award,2016
229,nm0792263,Independent Spirit Award,2017
230,nm0792263,Satellite Award,2017
231,nm0792263,Critics Choice Award,2016
232,nm0792263,WAFCA Award,2016
233,nm0792263,Golden Globe,2017
234,nm0792263,HFCS Award,2017
235,nm0792263,SFFCC Award,2016
236,nm0792263,SDFCS Award,2016
237,nm0792263,PCC Award,2016
238,nm0792263,DFCS Award,2016
239,nm0792263,PFCS Award,2016
240,nm0792263,Sierra Award,2016
241,nm0792263,VFCC Award,2016
242,nm0792263,CFCA Award,2016
243,nm0792263,KCFCC Award,2016
244,nm0792263,DFCC,2016
245,nm0792263,SLFCA Award,2016
246,nm0792263,UFCA Award,2016
247,nm0792263,SEFCA Award,2016
248,nm0792263,IFJA Award,2016
249,nm0792263,ICP Award,2016
250,nm0792263,NFCS Award,2016
251,nm0792263,FFCC Award,2016
252,nm0792263,OFCS Award,2017
253,nm0792263,NCFCA Award,2017
254,nm0792263,COFCA Award,2017
255,nm0792263,AACTA International Award,2017
256,nm0792263,OFCC Award,2017
257,nm0792263,NSFC Award,2017
258,nm0792263,BAFTA Film Award,2017
259,nm0792263,DFCS Award,2017
260,nm0792263,GAFCA Award,2017
261,nm0792263,Oscar,2017
262,nm0792263,ACCA,2016
263,nm0792263,Golden Schmoes,2016
264,nm0792263,Empire Award,2017
265,nm0792263,OFTA Film Award,2017
266,nm0792263,Saturn Award,2017
267,nm0792263,WGA Award (Screen),2017
268,nm0792263,WGA Award (Screen),2016
269,nm0792263,Un Certain Regard Award,2017
270,nm0792263,Golden Camera,2017
271,nm0792263,Gold Derby Award,2017
272,nm0792263,Un Certain Regard - Best Director,2017
273,nm0792263,Best of Fest Award,2017
274,nm0792263,Audience Award,2017
275,nm0792263,Audience Award,2017
276,nm0792263,Best Directorial Debut,2017
277,nm0792263,Hollywood Breakthrough Award,2017
278,nm0792263,American Indian Movie Award,2017
279,nm0792263,DFCS Award,2017
280,nm0792263,DGA Award,2018
281,nm0792263,HFCS Award,2017
282,nm0792263,HFCS Award,2018
283,nm0792263,HFCS Award,2018
284,nm0792263,CIFCC Award,2017
285,nm0792263,Bronze Wrangler,2018
286,nm0792263,EDA Award,2017
287,nm0792263,Bronze Wrangler,2019
288,nm0792263,Spur Award,2017
289,nm0792263,Spur Award,2018
290,nm0792263,Golden Carp Film Award - International,2018
291,nm0792263,DFCC,2017
292,nm0792263,Bronze Wrangler,2020
293,nm0792263,Bronze Wrangler,2021
294,nm2933757,Teen Choice Award,2016
295,nm2933757,Critics Choice Award,2016
296,nm2933757,WFCC Award,2016
297,nm2933757,Teen Choice Award,2017
298,nm2933757,Rising Star Award - Actress,2018
299,nm2933757,Spotlight Award,2017
300,nm2933757,NTFCA Award,2017
301,nm2933757,SeeHer Award,2018
302,nm2933757,OFTA Film Award,2018
303,nm2933757,Gold Derby Award,2018
304,nm2933757,Golden Schmoes,2017
305,nm2933757,Blimp Award,2018
306,nm2933757,Empire Award,2018
307,nm2933757,Saturn Award,2018
308,nm2933757,Golden Schmoes,2017
309,nm2933757,Golden Schmoes,2017
310,nm2933757,Golden Schmoes,2017
311,nm2933757,DFCS Award,2017
312,nm2933757,MTV Movie + TV Award,2018
313,nm2933757,MTV Movie + TV Award,2018
314,nm2933757,Teen Choice Award,2017
315,nm2933757,Teen Choice Award,2017
316,nm2933757,Teen Choice Award,2017
317,nm2933757,Teen Choice Award,2016
318,nm2933757,Teen Choice Award,2018
319,nm2933757,Blimp Award,2019
320,nm2933757,Odyssey Award,2017
321,nm2933757,Kids' Choice Award,2021
322,nm2933757,MTV Movie + TV Award,2021
323,nm2933757,Jupiter Award,2018
324,nm2933757,WFCC Award,2017
325,nm2933757,Digital Spy Reader Award,2017
326,nm2933757,Series Em Cena Award,2021
327,nm2933757,MTV Movie + TV Award,2020
328,nm2933757,Golden Tomato Award,2021
329,nm5709125,Best Actress in a Short Film Award,2016
330,nm5709125,British Soap Award,2017
331,nm5709125,IGN Award,2020
332,nm4689420,PFCS Award,2014
333,nm4689420,SDFCS Award,2014
334,nm4689420,SLFCA Award,2014
335,nm4689420,COFCA Award,2015
336,nm4689420,ACCA,2014
337,nm4689420,GAFCA Award,2015
338,nm4689420,OFTA Film Award,2015
339,nm4689420,Empire Award,2015
340,nm4689420,Golden Schmoes,2014
341,nm4689420,Critics' Choice TV Award,2015
342,nm4689420,IGN Award,2014
343,nm4689420,Critics' Choice TV Award,2016
344,nm4689420,ICP Award,2014
345,nm4689420,Gold Derby Award,2015
346,nm4689420,VVFP Award,2014
347,nm4689420,Gold Derby TV Award,2015
348,nm4689420,Gold Derby TV Award,2015
349,nm4689420,Gold Derby Award,2015
350,nm4689420,Gold Derby TV Award,2016
351,nm4689420,TCA Award,2017
352,nm4689420,IGN Award,2014
353,nm4689420,Primetime Emmy,2017
354,nm4689420,ACCA TV,2017
355,nm4689420,Gold Derby TV Award,2017
356,nm4689420,Gold Derby TV Award,2017
357,nm4689420,OFTA Television Award,2017
358,nm4689420,OFTA Television Award,2017
359,nm4689420,Satellite Award,2018
360,nm4689420,Critics Choice Award,2018
361,nm4689420,Chlotrudis Award,2018
362,nm4689420,OFTA Film Award,2018
363,nm4689420,Gold Derby TV Award,2017
364,nm4689420,MTV Movie + TV Award,2018
365,nm4689420,IGN Award,2017
366,nm4689420,Jury Award,2018
367,nm4689420,Golden Nymph,2018
368,nm4689420,Critics Choice Award,2019
369,nm4689420,OFTA Film Award,2019
370,nm4689420,Gold Derby Award,2019
371,nm4689420,Gold Derby TV Award,2019
372,nm4689420,Gotham Independent Film Award,2021
373,nm4689420,IFJA Award,2020
374,nm4689420,CFCA Award,2020
375,nm4689420,FFCC Award,2020
376,nm4689420,VFCC Award,2021
377,nm4689420,INOCA,2021
378,nm4689420,ICP Award,2020
379,nm4689420,Canadian Screen Award,2021
380,nm4689420,INOCA TV,2015
381,nm4689420,British Independent Film Award,2021
382,nm0267812,CFCA Award,2009
383,nm0267812,WAFCA Award,2009
384,nm0267812,ALFS Award,2010
385,nm0267812,LAFCA Award,2005
386,nm0267812,Critics Choice Award,2009
387,nm0267812,Critics Choice Award,2010
388,nm0267812,OFCS Award,2010
389,nm0267812,VFCC Award,2010
390,nm0267812,NBR Award,2006
391,nm0267812,Special Jury Prize,2004
392,nm0267812,Oscar,2010
393,nm0267812,Golden Globe,2010
394,nm0267812,Actor,2010
395,nm0267812,Actor,2007
396,nm0267812,BAFTA Film Award,2010
397,nm0267812,Best Actress,2004
398,nm0267812,Independent Spirit Award,2005
399,nm0267812,Jury Prize,2004
400,nm0267812,Empire Award,2007
401,nm0267812,British Independent Film Award,2008
402,nm0267812,DFWFCA Award,2009
403,nm0267812,Grand Jury Prize,2011
404,nm0267812,TFCA Award,2009
405,nm0267812,COFCA Award,2010
406,nm0267812,NSFC Award,2006
407,nm0267812,NYFCC Award,2009
408,nm0267812,WAFCA Award,2009
409,nm0267812,Satellite Award,2011
410,nm0267812,Satellite Award,2006
411,nm0267812,COFCA Award,2007
412,nm0267812,Critics Choice Award,2007
413,nm0267812,COFCA Award,2012
414,nm0267812,SDFCS Award,2009
415,nm0267812,BSFC Award,2006
416,nm0267812,Film Award,2010
417,nm0267812,TCA Award,2013
418,nm0267812,Festival Prize,2013
419,nm0267812,Satellite Award,2014
420,nm0267812,Primetime Emmy,2013
421,nm0267812,MTV Movie Award,2014
422,nm0267812,Saturn Award,2014
423,nm0267812,IFJA Award,2009
424,nm0267812,Critics' Choice TV Award,2013
425,nm0267812,SLFCA Award,2009
426,nm0267812,EDA Award,2009
427,nm0267812,ICS Award,2010
428,nm0267812,Critics' Choice TV Award,2014
429,nm0267812,Fright Meter Award,2007
430,nm0267812,DFCS Award,2010
431,nm0267812,DFCC,2006
432,nm0267812,DFCS Award,2009
433,nm0267812,EDA Female Focus Award,2012
434,nm0267812,Fright Meter Award,2013
435,nm0267812,Fright Meter Award,2009
436,nm0267812,OFTA Film Award,2010
437,nm0267812,OFTA Television Award,2013
438,nm0267812,CinEuphoria,2010
439,nm0267812,Dorian Award,2014
440,nm0267812,IGN Award,2013
441,nm0267812,OFTA Television Award,2014
442,nm0267812,VVFP Award,2009
443,nm0267812,HFCS Award,2009
444,nm0267812,ACCA,2009
445,nm0267812,ACCA,2009
446,nm0267812,ACCA,2006
447,nm0267812,Gopos Award,2015
448,nm0267812,WIN Award,2014
449,nm0267812,WIN Award,2011
450,nm0267812,WIN Award,2013
451,nm0267812,Critics' Choice TV Award,2015
452,nm0267812,Golden Schmoes,2009
453,nm0267812,Golden Schmoes,2006
454,nm0267812,OFTA Television Award,2015
455,nm0267812,Gotham Independent Film Award,2011
456,nm0267812,ICP Award,2009
457,nm0267812,Gold Derby Award,2010
458,nm0267812,Chainsaw Award,2016
459,nm0267812,Gold Derby Award,2007
460,nm0267812,WIN Award,2015
461,nm0267812,IOMA,2010
462,nm0267812,Gracie,2016
463,nm0267812,Gold Derby TV Award,2014
464,nm0267812,Gold Derby TV Award,2013
465,nm0267812,Gold Derby Award,2010
466,nm0267812,Cinema Vanguard Award,2010
467,nm0267812,Gold Derby TV Award,2016
468,nm0267812,Fright Meter Award,2016
469,nm0267812,DFCS Award,2010
470,nm0267812,People's Choice Award,2017
471,nm0267812,Chainsaw Award,2017
472,nm0267812,Saturn Award,2017
473,nm0267812,WIN Award,2016
474,nm0267812,Saturn Award,2015
475,nm0267812,INOCA,2010
476,nm0267812,Gold Derby TV Award,2017
477,nm0267812,iHorror Award,2018
478,nm0267812,Primetime Emmy,2019
479,nm0267812,Gold Derby TV Award,2019
480,nm0267812,OFTA Television Award,2019
481,nm0267812,OFTA Television Award,2019
482,nm0267812,AAFCA Award,2019
483,nm6073955,Best British Newcomer,2014
484,nm6073955,ALFS Award,2016
485,nm6073955,Dublin Film Critics Award,2017
486,nm6073955,British Independent Film Award,2017
487,nm6073955,EE Rising Star Award,2018
488,nm6073955,European Film Award,2017
489,nm6073955,CFCA Award,2017
490,nm6073955,Evening Standard British Film Award,2017
491,nm6073955,ALFS Award,2018
492,nm6073955,ALFS Award,2018
493,nm6073955,EDA Female Focus Award,2018
494,nm6073955,Breakthrough Artist Award,2018
495,nm6073955,Empire Award,2018
496,nm6073955,Chopard Trophy,2019
497,nm6073955,OFTA Television Award,2019
498,nm6073955,BAFTA Scotland Award,2019
499,nm6073955,Gotham Independent Film Award,2019
500,nm6073955,Virtuoso Award,2020
501,nm6073955,Critics Choice Award,2020
502,nm6073955,SDFCS Award,2019
503,nm6073955,SDFCS Award,2019
504,nm6073955,DFCS Award,2019
505,nm6073955,TFCA Award,2019
506,nm6073955,SLFCA Award,2019
507,nm6073955,DFCS Award,2019
508,nm6073955,PFCC Award,2019
509,nm6073955,PFCC Award,2019
510,nm6073955,WAFCA Award,2019
511,nm6073955,OAFFC Award,2019
512,nm6073955,SEFCA Award,2019
513,nm6073955,AACTA International Award,2020
514,nm6073955,CFCA Award,2019
515,nm6073955,VFCC Award,2019
516,nm6073955,BOFCA Award,2019
517,nm6073955,BSFC Award,2019
518,nm6073955,Fright Meter Award,2019
519,nm6073955,DFWFCA Award,2019
520,nm6073955,HFCS Award,2020
521,nm6073955,ALFS Award,2020
522,nm6073955,ALFS Award,2020
523,nm6073955,ALFS Award,2020
524,nm6073955,DFCC,2019
525,nm6073955,DFCC,2017
526,nm6073955,FFCC Award,2019
527,nm6073955,Pauline Kael Breakout Award,2019
528,nm6073955,EDA Award,2020
529,nm6073955,EDA Female Focus Award,2020
530,nm6073955,EDA Special Mention Award,2020
531,nm6073955,UFCA Award,2019
532,nm6073955,OFCS Award,2020
533,nm6073955,OFCS Award,2020
534,nm6073955,MCFCA Award,2020
535,nm6073955,ICP Award,2019
536,nm6073955,NCFCA Award,2020
537,nm6073955,AFCA Award,2020
538,nm6073955,Dorian Award,2020
539,nm6073955,Breakthrough Award,2020
540,nm6073955,Dorian Award,2020
541,nm6073955,NSFC Award,2020
542,nm6073955,NSFC Award,2020
543,nm6073955,BAFTA Film Award,2020
544,nm6073955,DFCS Award,2020
545,nm6073955,Breakthrough Artist Award,2020
546,nm6073955,GAFCA Award,2020
547,nm6073955,Oscar,2020
548,nm6073955,Golden Schmoes,2019
549,nm6073955,Golden Schmoes,2019
550,nm6073955,Golden Schmoes,2019
551,nm6073955,OFTA Film Award,2020
552,nm6073955,OFTA Film Award,2020
553,nm6073955,OFTA Film Award,2020
554,nm6073955,Gold Derby Award,2020
555,nm6073955,Gold Derby Award,2020
556,nm6073955,Gold Derby Award,2020
557,nm6073955,Días de Cine Award,2018
558,nm6073955,GWNYFCA Award,2019
559,nm6073955,ACCA,2020
560,nm6073955,Chainsaw Award,2020
561,nm6073955,Gold Derby Award,2020
562,nm6073955,ICP Award,2019
563,nm6073955,NME Award,2020
564,nm6073955,CinEuphoria,2020
565,nm6073955,CinEuphoria,2020
566,nm6073955,Jury Award,2019
567,nm6073955,Jury Award,2019
568,nm6073955,Golden Carp Film Award - International,2020
569,nm6073955,Golden Carp Film Award - International,2020
570,nm6073955,IGN Award,2019
571,nm6073955,INOCA,2020
572,nm6073955,Prix d'interprétation Féminine,2017
573,nm6073955,Narrative Feature Competition - Special Jury Prize,2017
574,nm6073955,NDFS Award,2020
575,nm6073955,NDFS Award,2020
576,nm6073955,CIC Award,2020
577,nm6073955,CIC Award,2020
578,nm6073955,COFCA Award,2020
579,nm6073955,COFCA Award,2020
580,nm6073955,CinEuphoria,2021
581,nm6073955,CinEuphoria,2021
582,nm6073955,IFJA Award,2019
583,nm6073955,IFJA Award,2019
584,nm6073955,WFCC Award,2019
585,nm6073955,National Film Award,2018
586,nm6073955,NMFC Award,2019
587,nm6073955,Palmarés blogos de oro,2020
588,nm6073955,SFCS Award,2020
589,nm6073955,COFCA Award,2020
590,nm6073955,COFCA Award,2020
591,nm6073955,Odyssey Award,2019
592,nm6073955,Odyssey Award,2019
593,nm6073955,Odyssey Award,2019
594,nm6073955,Odyssey Award,2017
595,nm6073955,The BAM Award,2019
596,nm6073955,The BAM Award,2019
597,nm6073955,BFS Award,2020
598,nm6073955,BFS Award,2020
599,nm6073955,People's Choice Award,2021
600,nm1307435,Artemis,2015
601,nm1307435,Maverick Movie Award,2015
602,nm1307435,Holly,2016
603,nm0687146,Young Artist Award,2002
604,nm0687146,Young Artist Award,2007
605,nm0687146,Actor,2013
606,nm0687146,Best Supporting Actor,2012
607,nm0687146,Actor,2014
608,nm0687146,IGN Award,2013
609,nm0687146,Critics' Choice TV Award,2016
610,nm0687146,Gold Derby TV Award,2010
611,nm0687146,Gold Derby TV Award,2007
612,nm0687146,Primetime Emmy,2016
613,nm0687146,Gold Derby TV Award,2016
614,nm0687146,OFTA Television Award,2016
615,nm0687146,Independent Spirit Award,2017
616,nm0687146,Saturn Award,2018
617,nm0687146,Primetime Emmy,2018
618,nm0687146,Gold Derby TV Award,2018
619,nm0687146,Texas Film Hall of Fame,2016
620,nm0687146,OFTA Television Award,2018
621,nm0687146,DFCS Award,2018
622,nm0687146,SDFCS Award,2018
623,nm0687146,IGN Award,2018
624,nm0687146,Gold Derby TV Award,2019
625,nm0687146,Critics Choice Award,2020
626,nm0687146,Gold Derby Award,2020
627,nm0687146,Gold Derby TV Award,2020
628,nm0687146,Gold Derby TV Award,2009
629,nm0687146,Gotham Independent Film Award,2021
630,nm0687146,IFJA Award,2020
631,nm0687146,IFJA Award,2018
632,nm0687146,Odyssey Award,2020
633,nm0687146,Golden Carp Film Award - International,2021
634,nm0687146,WAFCA Award,2021
635,nm3480246,Best of Festival,2015
636,nm3480246,Grand Jury,2015
637,nm3480246,Festival Award,2015
638,nm3480246,Twister Award,2015
639,nm3480246,LAIFF June Award,2015
640,nm3480246,NIFF,2015
641,nm3480246,Best Actress,2015
642,nm3480246,Certificate of Excellence,2015
643,nm3480246,National Film Award,2018
644,nm0717709,ALFS Award,2006
645,nm0717709,Chopard Trophy,2005
646,nm0717709,César,2006
647,nm0717709,Empire Award,2006
648,nm0717709,British Independent Film Award,2005
649,nm0717709,British Independent Film Award,2008
650,nm0717709,NBR Award,2005
651,nm0717709,Spotlight Award,2012
652,nm0717709,EDA Special Mention Award,2013
653,nm0717709,Fright Meter Award,2008
654,nm0717709,Dagger,2008
655,nm0717709,HCA TV Award,2021
656,nm1940449,BAFTA TV Award,2008
657,nm1940449,RTS Television Award,2008
658,nm1940449,British Independent Film Award,2010
659,nm1940449,Satellite Award,2010
660,nm1940449,Hollywood Film Award,2010
661,nm1940449,Hollywood Breakthrough Award,2010
662,nm1940449,WAFCA Award,2010
663,nm1940449,WAFCA Award,2010
664,nm1940449,Golden Globe,2011
665,nm1940449,SDFCS Award,2010
666,nm1940449,Actor,2011
667,nm1940449,Critics Choice Award,2011
668,nm1940449,Sierra Award,2010
669,nm1940449,CFCA Award,2010
670,nm1940449,ALFS Award,2011
671,nm1940449,ALFS Award,2011
672,nm1940449,PFCS Award,2010
673,nm1940449,PFCS Award,2010
674,nm1940449,OFCS Award,2011
675,nm1940449,COFCA Award,2011
676,nm1940449,COFCA Award,2011
677,nm1940449,BAFTA Film Award,2011
678,nm1940449,Rising Star Award,2011
679,nm1940449,Saturn Award,2011
680,nm1940449,MTV Movie Award,2011
681,nm1940449,MTV Movie Award,2011
682,nm1940449,Ensemble Cast Award,2011
683,nm1940449,Broadcasting Press Guild Award,2008
684,nm1940449,Evening Standard British Film Award,2011
685,nm1940449,Teen Choice Award,2011
686,nm1940449,BSFC Award,2010
687,nm1940449,Teen Choice Award,2012
688,nm1940449,People's Choice Award,2013
689,nm1940449,Virtuoso Award,2011
690,nm1940449,Blimp Award,2013
691,nm1940449,Blimp Award,2013
692,nm1940449,People's Choice Award,2013
693,nm1940449,IFC Award,2011
694,nm1940449,Scream Award,2010
695,nm1940449,HFCS Award,2010
696,nm1940449,Young Hollywood Award,2014
697,nm1940449,Young Hollywood Award,2014
698,nm1940449,UFCA Award,2010
699,nm1940449,OFTA Film Award,2011
700,nm1940449,OFTA Film Award,2011
701,nm1940449,CinEuphoria,2010
702,nm1940449,VVFP Award,2010
703,nm1940449,Teen Choice Award,2014
704,nm1940449,Teen Choice Award,2014
705,nm1940449,Young Hollywood Award,2014
706,nm1940449,Golden Schmoes,2010
707,nm1940449,Golden Schmoes,2010
708,nm1940449,People's Choice Award,2015
709,nm1940449,ACCA,2010
710,nm1940449,Blimp Award,2015
711,nm1940449,IOMA,2011
712,nm1940449,MTV Movie Award,2015
713,nm1940449,Davis Award,2010
714,nm1940449,DFCS Award,2010
715,nm1940449,ICP Award,2010
716,nm1940449,Gold Derby Award,2011
717,nm1940449,Gold Derby Award,2011
718,nm1940449,Satellite Award,2017
719,nm1940449,Critics Choice Award,2016
720,nm1940449,Critics Choice Award,2016
721,nm1940449,WAFCA Award,2016
722,nm1940449,Golden Globe,2017
723,nm1940449,HFCS Award,2017
724,nm1940449,PCC Award,2016
725,nm1940449,PFCS Award,2016
726,nm1940449,DFCS Award,2016
727,nm1940449,WFCC Award,2015
728,nm1940449,ALFS Award,2017
729,nm1940449,ALFS Award,2017
730,nm1940449,VVFP Award,2016
731,nm1940449,AACTA International Award,2017
